date,year,threshold_c,connectivity,component_count,total_area_km2,largest_component_area_km2,largest_component_area_fraction,secondary_area_km2,fragmentation_index,full_centroid_lon_360,full_centroid_lat,largest_centroid_lon_360,largest_centroid_lat,delta_lon_deg,delta_lat_deg,centroid_distance_km
1981-09-01,1981,28,8-neighbor,83,32262368.99,29835886.3,0.9247890728,2426482.684,0.07521092716,160.9846231,10.19973687,157.6388552,9.262830832,3.3457679,0.936906038,381.1864577
1981-09-01,1981,28.5,8-neighbor,91,21316182,16302321.45,0.7647861819,5013860.557,0.2352138181,155.3808333,9.121129483,149.9058192,8.809242235,5.4750141,0.311887248,602.3499489
1981-09-01,1981,29,8-neighbor,90,10990833.61,6209316.775,0.5649541241,4781516.835,0.4350458759,150.1399714,8.060820269,150.9276727,4.027534738,-0.7877013,4.033285531,456.85787
1981-09-02,1981,28,8-neighbor,77,31474678.79,26064029.25,0.8280951626,5410649.54,0.1719048374,160.1190791,10.29674069,151.4951668,8.958266158,8.6239123,1.338474532,957.0260596
1981-09-02,1981,28.5,8-neighbor,81,20991342.92,17408857.29,0.8293350914,3582485.621,0.1706649086,154.5806332,9.282092058,149.8252261,7.530147028,4.7554071,1.75194503,558.1706734
1981-09-02,1981,29,8-neighbor,102,10566354.17,5746531.63,0.5438518846,4819822.542,0.4561481154,149.6725653,8.558115065,153.2332293,6.058246981,-3.560664,2.499868084,481.1082731
1981-09-03,1981,28,8-neighbor,76,30672868.27,25604790.62,0.8347700122,5068077.649,0.1652299878,159.6206367,9.9001153,151.8932957,8.758783104,7.727341,1.141332196,857.290374
1981-09-03,1981,28.5,8-neighbor,90,20021454.97,17338390.26,0.865990523,2683064.71,0.134009477,154.1802415,9.122618355,151.5611942,8.062094366,2.6190473,1.060523989,311.163046
1981-09-03,1981,29,8-neighbor,96,9987671.484,6818236.987,0.6826653237,3169434.497,0.3173346763,149.4424676,8.294190646,150.1941828,7.240882999,-0.7517152,1.053307647,143.4457033
1981-09-04,1981,28,8-neighbor,77,29396453.26,25539163.05,0.8687838232,3857290.21,0.1312161768,157.9687551,9.674275098,151.9688134,8.813913828,5.9999417,0.86036127,665.3983032
1981-09-04,1981,28.5,8-neighbor,84,19692072.05,18132624.77,0.9208083705,1559447.273,0.07919162948,151.9417467,9.188205764,149.8372062,8.764085755,2.1045405,0.424120009,235.9096559
1981-09-04,1981,29,8-neighbor,95,10209909.72,7542901.198,0.7387823599,2667008.522,0.2612176401,148.9127065,8.702992549,149.8159247,8.231154871,-0.9032182,0.471837678,112.3423776
1981-09-05,1981,28,8-neighbor,71,29368552.45,27255430.08,0.9280481266,2113122.367,0.07195187339,157.5230297,9.555251408,154.4746561,8.658784439,3.0483736,0.896466969,349.2159713
1981-09-05,1981,28.5,8-neighbor,90,19269883.93,17997048.86,0.9339469258,1272835.073,0.0660530742,149.6225619,9.074181816,147.3881872,8.608247405,2.2343747,0.465934411,250.9056608
1981-09-05,1981,29,8-neighbor,78,10544164.37,6091219.468,0.5776863159,4452944.901,0.4223136841,145.6020502,8.242049409,156.6892863,4.523263042,-11.0872361,3.718786367,1292.869606
1981-09-06,1981,28,8-neighbor,72,29618155.82,25102483.67,0.8475370249,4515672.153,0.1524629751,157.9056288,9.810395291,149.9818932,8.861100258,7.9237356,0.949295033,875.765926
1981-09-06,1981,28.5,8-neighbor,89,20072413.92,18350659.9,0.9142228718,1721754.023,0.08577712823,150.181712,9.195875381,146.9671975,8.31162265,3.2145145,0.884252731,366.6977592
1981-09-06,1981,29,8-neighbor,89,11207907.75,8670575.165,0.7736122887,2537332.584,0.2263877113,145.7520683,7.851020791,149.9858986,6.527329919,-4.2338303,1.323690872,489.7103985
1981-09-07,1981,28,8-neighbor,80,30036297.4,27231195.81,0.9066096079,2805101.592,0.09339039211,157.496628,10.35298045,152.8369679,9.387556026,4.6596601,0.965424424,521.6174253
1981-09-07,1981,28.5,8-neighbor,81,21517259.65,19361351.29,0.8998056261,2155908.359,0.1001943739,150.4772036,9.494810898,146.5387834,8.259822923,3.9384202,1.234987975,453.945503
1981-09-07,1981,29,8-neighbor,85,12825362.38,10369963.57,0.8085513114,2455398.808,0.1914486886,145.8482646,7.765006888,143.8514757,5.702348261,1.9967889,2.062658627,318.1512663
1981-09-08,1981,28,8-neighbor,89,31317008.17,27933307.92,0.8919532724,3383700.25,0.1080467276,158.2158775,11.13475804,153.6291229,10.09562809,4.5867546,1.03912995,514.4285051
1981-09-08,1981,28.5,8-neighbor,81,22782479.63,20344664.03,0.8929960375,2437815.596,0.1070039625,151.3067742,9.975314831,147.1603098,8.770614513,4.1464644,1.204700318,474.2126071
1981-09-08,1981,29,8-neighbor,73,14313487.18,12494415.11,0.8729120269,1819072.074,0.1270879731,146.8745104,8.427843749,142.7755232,7.176973032,4.0989872,1.250870717,472.4926974
1981-09-09,1981,28,8-neighbor,74,32840107.98,29132702.01,0.8871073756,3707405.975,0.1128926244,158.9041608,11.0556436,153.9062611,9.973548891,4.9978997,1.082094709,559.4869513
1981-09-09,1981,28.5,8-neighbor,83,23333413.36,20523157,0.879560855,2810256.355,0.120439145,151.2056556,9.847571317,146.9879474,8.870684224,4.2177082,0.976887093,475.3152162
1981-09-09,1981,29,8-neighbor,75,14668919.61,13233040.67,0.9021141996,1435878.936,0.09788580035,146.6282335,8.311959446,142.9635156,7.396311979,3.6647179,0.915647467,416.3123086
1981-09-10,1981,28,8-neighbor,78,34130735.33,30521017.29,0.8942384919,3609718.04,0.1057615081,160.2942261,11.02248629,155.8375416,10.06648655,4.4566845,0.95599974,498.6452087
1981-09-10,1981,28.5,8-neighbor,80,24037972.88,20406537.22,0.8489292056,3631435.657,0.1510707944,153.5903669,10.03106473,146.7365639,8.935768921,6.853803,1.095295809,761.4719882
1981-09-10,1981,29,8-neighbor,88,14391388.99,9185555.644,0.6382674843,5205833.343,0.3617325157,149.8566642,8.372636642,152.7910503,4.748283933,-2.9343861,3.624352709,517.1609566
1981-09-11,1981,28,8-neighbor,68,35848672.39,32489275.48,0.906289503,3359396.905,0.09371049697,162.1440138,10.63872579,158.1491231,9.80902529,3.9948907,0.8297005,446.781171
1981-09-11,1981,28.5,8-neighbor,86,25097193.47,22563005.78,0.8990250564,2534187.695,0.1009749436,155.8864482,9.810103304,152.5881166,8.979676925,3.2983316,0.830426379,373.4306359
1981-09-11,1981,29,8-neighbor,80,15173827.43,10088111.6,0.6648363209,5085715.829,0.3351636791,153.2107872,8.03835192,157.9171748,4.211282331,-4.7063876,3.827069589,672.1172807
1981-09-12,1981,28,8-neighbor,53,36557488.81,33166079.56,0.9072307929,3391409.251,0.09276920711,162.3519166,10.10411247,158.5834682,9.44309353,3.7684484,0.66101894,419.4369875
1981-09-12,1981,28.5,8-neighbor,80,25410407.66,22670905.67,0.8921897663,2739501.989,0.1078102337,155.7819045,9.855647411,152.2224444,9.222559083,3.5594601,0.633088328,396.6152247
1981-09-12,1981,29,8-neighbor,102,14604387.41,9666859.001,0.6619147196,4937528.414,0.3380852804,153.6846744,8.34598582,158.1470163,4.118079047,-4.4623419,4.227906773,681.3243939
1981-09-13,1981,28,8-neighbor,61,36688410.63,32620591.65,0.889125233,4067818.981,0.110874767,162.3413619,9.95994711,158.257601,9.353042372,4.0837609,0.606904738,452.7133247
1981-09-13,1981,28.5,8-neighbor,81,25464356.07,22168909.35,0.8705859001,3295446.72,0.1294140999,156.3620416,9.692109178,153.484713,9.037831057,2.8773286,0.654278121,323.952751
1981-09-13,1981,29,8-neighbor,102,14443921.16,9408151.767,0.651357181,5035769.389,0.348642819,154.6547327,8.634431242,157.6366055,4.417158798,-2.9818728,4.217272444,573.0373553
1981-09-14,1981,28,8-neighbor,59,36167709.85,32245513.63,0.891555306,3922196.228,0.108444694,162.5356009,9.987193393,158.2609831,9.133754236,4.2746178,0.853439157,478.2174736
1981-09-14,1981,28.5,8-neighbor,66,25495696.79,21644042.09,0.8489292239,3851654.701,0.1510707761,156.8087839,9.6982823,155.2433405,9.021397054,1.5654434,0.676885246,187.5190249
1981-09-14,1981,29,8-neighbor,101,14727040.01,10016118.99,0.6801175919,4710921.023,0.3198824081,155.0963682,9.14514668,154.6182549,6.858683345,0.4781133,2.286463335,259.6362429
1981-09-15,1981,28,8-neighbor,62,35837975.4,31795211.22,0.8871932878,4042764.178,0.1128067122,162.7032803,10.20352327,158.2034087,9.262750066,4.4998716,0.940773204,504.1246363
1981-09-15,1981,28.5,8-neighbor,75,24773369.53,21687713.36,0.8754446314,3085656.174,0.1245553686,156.8724753,9.683139926,153.0078103,8.655834229,3.864665,1.027305697,439.3423511
1981-09-15,1981,29,8-neighbor,93,14463735.5,9983339.687,0.6902324566,4480395.816,0.3097675434,155.9744221,8.553965679,154.5266054,6.309322328,1.4478167,2.244643351,296.2728159
1981-09-16,1981,28,8-neighbor,64,35384320.23,32017248.63,0.9048428348,3367071.607,0.09515716522,162.6580906,10.36200774,159.2322568,9.671566664,3.4258338,0.690441076,382.9007297
1981-09-16,1981,28.5,8-neighbor,73,23752076.31,20755743.56,0.8738496497,2996332.748,0.1261503503,157.346985,9.645843855,153.7367698,9.049295066,3.6102152,0.596548789,401.6197174
1981-09-16,1981,29,8-neighbor,104,12993239.37,8282982.877,0.6374840517,4710256.491,0.3625159483,154.8966765,8.291569804,155.5104585,4.145715082,-0.613782,4.145854722,465.9624634
1981-09-17,1981,28,8-neighbor,55,34895087.81,31324705,0.8976823664,3570382.809,0.1023176336,163.4334194,10.61119572,159.2001111,9.685839592,4.2333083,0.925356128,474.6368472
1981-09-17,1981,28.5,8-neighbor,75,23119930.85,18620204.2,0.8053745629,4499726.648,0.1946254371,158.1314285,9.861196696,153.2866299,8.964943803,4.8447986,0.896252893,540.7171263
1981-09-17,1981,29,8-neighbor,112,11829692.79,7729293.54,0.6533807494,4100399.25,0.3466192506,153.5548814,7.891536173,155.2745272,3.849286193,-1.7196458,4.04224998,488.0536502
1981-09-18,1981,28,8-neighbor,65,33840676.9,29220891.06,0.8634842368,4619785.833,0.1365157632,163.0236581,10.94708121,157.6103397,10.20327566,5.4133184,0.74380555,597.4509347
1981-09-18,1981,28.5,8-neighbor,84,22384305.1,18124528.29,0.8096980545,4259776.809,0.1903019455,158.3212527,9.684635602,154.5440788,8.406438827,3.7771739,1.278196775,438.4447863
1981-09-18,1981,29,8-neighbor,124,11504554.46,8462143.541,0.7355472628,3042410.917,0.2644527372,154.5302616,8.125364922,154.7557471,5.938497987,-0.2254855,2.186866935,244.4386136
1981-09-19,1981,28,8-neighbor,60,33883076.51,30003142.37,0.8854905005,3879934.131,0.1145094995,162.813965,10.90615507,158.1265292,10.02701091,4.6874358,0.87914416,521.7762703
1981-09-19,1981,28.5,8-neighbor,79,22259964.15,17570573.55,0.7893352136,4689390.593,0.2106647864,158.2377195,9.613139014,155.6701741,8.667428698,2.5675454,0.945710316,300.8463612
1981-09-19,1981,29,8-neighbor,104,11719145.23,8708983.446,0.7431415241,3010161.782,0.2568584759,154.4317623,8.577061254,153.8300556,6.877500158,0.6017067,1.699561096,200.2742202
1981-09-20,1981,28,8-neighbor,59,32879999.6,28862323.05,0.8778078895,4017676.543,0.1221921105,161.5396924,10.5312084,156.2533541,9.56493198,5.2863383,0.96627642,588.6735265
1981-09-20,1981,28.5,8-neighbor,79,21563946.23,16636344.26,0.7714888585,4927601.967,0.2285111415,156.8811973,9.758751049,159.4431497,8.41297532,-2.5619524,1.345775729,318.6217895
1981-09-20,1981,29,8-neighbor,111,11378484.61,7105347.401,0.6244546301,4273137.214,0.3755453699,154.1128211,8.968702091,151.7766064,5.494594992,2.3362147,3.474107099,464.3522492
1981-09-21,1981,28,8-neighbor,67,32546735.59,29099889.6,0.894095493,3446845.986,0.105904507,160.6487722,9.97809531,156.0845984,8.972221298,4.5641738,1.005874012,512.9225223
1981-09-21,1981,28.5,8-neighbor,82,21799181.22,16460266.15,0.7550864401,5338915.075,0.2449135599,156.0712263,9.322620669,154.6162737,7.338882492,1.4549526,1.983738177,272.5401014
1981-09-21,1981,29,8-neighbor,99,11725778.94,7646422.906,0.6521036209,4079356.036,0.3478963791,153.5657909,8.017658136,153.1798702,6.270097614,0.3859207,1.747560522,198.9300589
1981-09-22,1981,28,8-neighbor,55,33880152.02,27482269.77,0.8111613477,6397882.247,0.1888386523,161.5053706,9.876447794,153.6536791,8.785935887,7.8516915,1.090511907,869.9770134
1981-09-22,1981,28.5,8-neighbor,83,22519837.1,18336627.73,0.8142433557,4183209.37,0.1857566443,156.2634678,8.940668115,151.0468592,7.646108504,5.2166086,1.294559611,591.7533556
1981-09-22,1981,29,8-neighbor,118,12065586.8,8475279.002,0.7024340498,3590307.802,0.2975659502,153.3270208,7.021043132,155.5996184,4.719363466,-2.2725976,2.301679666,358.7258936
1981-09-23,1981,28,8-neighbor,53,35081523.08,30285334.41,0.8632844799,4796188.673,0.1367155201,162.9837498,9.791032494,157.7050254,8.759827129,5.2787244,1.031205365,590.5193446
1981-09-23,1981,28.5,8-neighbor,92,22716214.54,18313373.15,0.8061806737,4402841.399,0.1938193263,157.3592454,8.718707739,152.1592594,7.548937649,5.199986,1.16977009,586.9750748
1981-09-23,1981,29,8-neighbor,106,12315159.49,7119911.971,0.578142084,5195247.515,0.421857916,153.5245898,6.876300658,157.3091593,2.06657138,-3.7845695,4.809729278,679.6635893
1981-09-24,1981,28,8-neighbor,55,35400897.38,31733155.24,0.8963940914,3667742.139,0.1036059086,163.3140611,9.565365227,156.9276562,7.765751695,6.3864049,1.799613532,729.9554265
1981-09-24,1981,28.5,8-neighbor,91,23599663.89,18351289.5,0.7776080873,5248374.391,0.2223919127,157.7861341,9.009876374,150.3838133,8.939164188,7.4023208,0.070712186,813.0492759
1981-09-24,1981,29,8-neighbor,123,12263522.77,8214684.3,0.6698470296,4048838.47,0.3301529704,151.8052369,7.922531546,151.5968046,6.189818052,0.2084323,1.732713494,194.0372023
1981-09-25,1981,28,8-neighbor,47,35446807.09,31044783.53,0.8758132558,4402023.564,0.1241867442,162.3288466,10.0536551,154.4141126,8.249295529,7.914734,1.804359571,891.6864493
1981-09-25,1981,28.5,8-neighbor,77,24016173.56,19440430.77,0.8094724469,4575742.782,0.1905275531,157.3387349,9.931059096,152.6377941,9.941097714,4.7009408,-0.010038618,514.8780337
1981-09-25,1981,29,8-neighbor,114,12534966.16,7797235.846,0.6220388431,4737730.31,0.3779611569,152.1489861,9.038457859,149.6447587,6.686323495,2.5042274,2.352134364,380.1084514
1981-09-26,1981,28,8-neighbor,68,34843381.51,30879608.57,0.886240291,3963772.94,0.113759709,161.6292119,10.43871617,154.3965731,8.495481169,7.2326388,1.943235001,822.1286282
1981-09-26,1981,28.5,8-neighbor,74,23655499.36,18086557.79,0.7645815254,5568941.575,0.2354184746,156.1061287,10.58004592,148.9517692,9.348680556,7.1543595,1.231365364,795.371766
1981-09-26,1981,29,8-neighbor,96,13331010.26,9332399.148,0.7000519068,3998611.107,0.2999480932,152.0678529,9.317488503,146.4252322,7.182023021,5.6426207,2.135465482,664.7521382
1981-09-27,1981,28,8-neighbor,62,34971684.36,31140939.18,0.890461519,3830745.184,0.109538481,161.4563378,10.50646349,154.4403463,8.646933575,7.0159915,1.859529915,796.5273382
1981-09-27,1981,28.5,8-neighbor,95,23707879.59,18809947,0.793404865,4897932.585,0.206595135,156.9577184,10.02329387,150.4170204,8.018040366,6.540698,2.005253504,752.0633934
1981-09-27,1981,29,8-neighbor,96,13244903.36,10120799.13,0.7641278201,3124104.227,0.2358721799,154.1400952,8.505938372,148.082309,6.411120458,6.0577862,2.094817914,707.3081582
1981-09-28,1981,28,8-neighbor,59,34174992.73,30590566.17,0.8951155137,3584426.557,0.1048844863,160.3973709,10.3800653,153.7764313,8.624526604,6.6209396,1.755538696,751.8557548
1981-09-28,1981,28.5,8-neighbor,86,23315093.84,18820728.28,0.8072336489,4494365.565,0.1927663511,156.262307,9.64915084,150.2267283,8.064512912,6.0355787,1.584637928,686.106308
1981-09-28,1981,29,8-neighbor,96,12894283.63,8175491.978,0.6340400299,4718791.651,0.3659599701,154.1479898,7.870822647,149.3304853,3.487996401,4.8175045,4.382826246,722.1566183
1981-09-29,1981,28,8-neighbor,62,33537428.59,28737142.03,0.8568677816,4800286.552,0.1431322184,159.79546,9.949390225,151.0768962,8.00650534,8.7185638,1.942884885,981.5816072
1981-09-29,1981,28.5,8-neighbor,79,23031074.93,18060734.45,0.7841898176,4970340.481,0.2158101824,156.4667864,9.204731431,153.3194281,7.369751004,3.1473583,1.834980427,401.9404361
1981-09-29,1981,29,8-neighbor,109,12848151.55,8557836.833,0.6660753336,4290314.721,0.3339246664,154.9157949,7.53707028,151.3394562,3.127293488,3.5763387,4.409776792,630.186922
1981-09-30,1981,28,8-neighbor,72,33352446.18,28720901.04,0.86113327,4631545.138,0.13886673,159.2359847,9.166855734,150.979469,7.498316181,8.2565157,1.668539553,927.0959449
1981-09-30,1981,28.5,8-neighbor,73,22893588.07,19353773.33,0.8453796437,3539814.745,0.1546203563,155.3532558,8.684787522,150.1361792,7.696761579,5.2170766,0.988025943,584.6001449
1981-09-30,1981,29,8-neighbor,98,13057868.4,7691063.569,0.5889983981,5366804.828,0.4110016019,154.1882742,7.469887014,156.9003703,3.78155385,-2.7120961,3.688333164,508.1746591
1981-10-01,1981,28,8-neighbor,63,33681449.81,29533522.28,0.876848308,4147927.533,0.123151692,159.6150484,8.076072056,152.6714316,6.682101784,6.9436168,1.393970272,781.205825
1981-10-01,1981,28.5,8-neighbor,81,23996097.83,19863375.9,0.8277752509,4132721.93,0.1722247491,155.320375,7.734270263,153.0673358,6.680805643,2.2530392,1.05346462,274.7646138
1981-10-01,1981,29,8-neighbor,101,13888460.37,11497691.35,0.8278593196,2390769.019,0.1721406804,152.5864695,7.013701615,150.7622352,5.322219363,1.8242343,1.691482252,275.7610092
1981-10-02,1981,28,8-neighbor,61,33506742.88,29955918.73,0.8940265796,3550824.148,0.1059734204,159.3025205,7.719429889,153.0637292,6.234329038,6.2387913,1.485100851,708.0861219
1981-10-02,1981,28.5,8-neighbor,69,23959207.46,20768504.94,0.86682771,3190702.526,0.13317229,154.2494008,7.38907367,151.4483014,5.688833044,2.8010994,1.700240626,362.6155567
1981-10-02,1981,29,8-neighbor,95,14032251.11,11101825.29,0.7911649534,2930425.813,0.2088350466,151.1317864,6.593228379,149.7280187,5.977410154,1.4037677,0.615818225,169.5918793
1981-10-03,1981,28,8-neighbor,64,33155227.48,29488488.45,0.8894069109,3666739.026,0.1105930891,157.546569,7.880957939,151.1660699,6.446150538,6.3804991,1.434807401,721.7710596
1981-10-03,1981,28.5,8-neighbor,61,24134294.84,19433907.79,0.8052403405,4700387.044,0.1947596595,153.0951187,7.603025982,151.6961406,6.737190201,1.3989781,0.865835781,181.9078572
1981-10-03,1981,29,8-neighbor,84,14433981.78,11618594.74,0.8049473054,2815387.039,0.1950526946,150.531188,6.726265657,149.8254366,6.046241672,0.7057514,0.680023985,108.6273615
1981-10-04,1981,28,8-neighbor,67,32695586.27,28960967.93,0.8857760703,3734618.346,0.1142239297,156.7284476,8.242481911,149.8900194,6.851378266,6.8384282,1.391103645,769.4931013
1981-10-04,1981,28.5,8-neighbor,69,23776469.64,21137265.91,0.888999344,2639203.728,0.111000656,151.9998898,7.965278254,147.1414691,6.712724801,4.8584207,1.252553453,553.5994576
1981-10-04,1981,29,8-neighbor,95,14243205.36,10360594.27,0.7274060865,3882611.089,0.2725939135,149.7554147,6.918332763,147.9047629,5.506602682,1.8506518,1.411730081,257.8576541
1981-10-05,1981,28,8-neighbor,63,32152226.22,27848966.51,0.866159821,4303259.712,0.133840179,156.2357532,8.672054309,148.4539018,7.418712201,7.7818514,1.253342108,868.016859
1981-10-05,1981,28.5,8-neighbor,73,23668763.55,21110762.34,0.8919250177,2558001.201,0.1080749823,150.931736,8.223288595,146.5692914,7.34906927,4.3624446,0.874219325,490.33554
1981-10-05,1981,29,8-neighbor,81,14239416.33,11649336.25,0.8181048984,2590080.079,0.1818951016,147.9387704,7.314464816,143.9152977,5.905204274,4.0234727,1.409260542,471.2222845
1981-10-06,1981,28,8-neighbor,63,31839293.92,27570437.35,0.8659248983,4268856.572,0.1340751017,156.3197041,8.512364541,148.6186454,7.326118853,7.7010587,1.186245688,858.3211077
1981-10-06,1981,28.5,8-neighbor,62,23320323.7,20536308.78,0.8806185132,2784014.917,0.1193814868,151.8713565,7.891124915,147.5971923,6.930351679,4.2741642,0.960773236,483.2455001
1981-10-06,1981,29,8-neighbor,75,14351611.15,12222680.74,0.8516591352,2128930.41,0.1483408648,148.9739437,7.047839756,147.3188724,5.478390382,1.6550713,1.569449374,252.8228225
1981-10-07,1981,28,8-neighbor,62,32737282.32,28525834.42,0.8713562153,4211447.898,0.1286437847,157.0594179,8.423623004,149.7835715,7.512391256,7.2758464,0.911231748,807.5898192
1981-10-07,1981,28.5,8-neighbor,65,23946160.97,21573080.85,0.9008993501,2373080.113,0.09910064986,152.5254775,7.899654551,148.5040558,7.286550371,4.0214217,0.61310418,448.4497997
1981-10-07,1981,29,8-neighbor,82,15230985,13054535.99,0.8571038571,2176449.01,0.1428961429,150.8800459,7.265510467,147.8552145,6.282108599,3.0248314,0.983401868,351.4386123
1981-10-08,1981,28,8-neighbor,63,32913811.47,30201982.81,0.9176081853,2711828.654,0.08239181467,157.3028912,7.801670215,153.2212228,6.778611766,4.0816684,1.023058449,464.335475
1981-10-08,1981,28.5,8-neighbor,65,24582232.88,22600000.69,0.9193632166,1982232.188,0.08063678341,153.0288362,7.465912976,149.98246,6.786317808,3.0463762,0.679595168,344.5126715
1981-10-08,1981,29,8-neighbor,79,15850912.84,11275591.1,0.711352792,4575321.733,0.288647208,152.6589288,6.824103887,158.0815975,5.834259118,-5.4226687,0.989844769,609.3120393
1981-10-09,1981,28,8-neighbor,62,33232600.9,30625985.54,0.9215645095,2606615.351,0.07843549046,157.1079332,7.516006368,152.9769852,6.476963705,4.130948,1.039042663,470.3243888
1981-10-09,1981,28.5,8-neighbor,63,24866263.36,22343247.98,0.8985366097,2523015.384,0.1014633903,152.9266563,7.045312666,149.3605688,6.43968418,3.5660875,0.605628486,399.5029117
1981-10-09,1981,29,8-neighbor,64,15676112.03,11213408.21,0.7153181981,4462703.82,0.2846818019,152.3145945,6.454961798,158.0144558,5.706158885,-5.6998613,0.748802913,635.6996481
1981-10-10,1981,28,8-neighbor,60,33508245.39,30891597.72,0.9219103346,2616647.671,0.07808966541,156.8282981,7.29450168,153.1243346,6.341757918,3.7039635,0.952743762,422.4434748
1981-10-10,1981,28.5,8-neighbor,61,24293922.46,21977373.9,0.9046449347,2316548.563,0.09535506534,152.0750037,6.472424656,149.6057389,6.210699792,2.4692648,0.261724864,274.4369577
1981-10-10,1981,29,8-neighbor,70,14789099.78,12300339.41,0.8317165747,2488760.369,0.1682834253,150.4261361,5.402104531,149.1836768,4.367584033,1.2424593,1.034520498,179.3897925
1981-10-11,1981,28,8-neighbor,59,32975753.02,30676198.52,0.9302652921,2299554.504,0.06973470787,155.987722,6.785630131,152.5608752,6.032718552,3.4268468,0.752911579,387.8080104
1981-10-11,1981,28.5,8-neighbor,81,22719809.34,21026950.25,0.9254897316,1692859.091,0.07451026836,149.6325797,6.054659159,146.5118639,5.422602602,3.1207158,0.632056557,352.3474996
1981-10-11,1981,29,8-neighbor,80,13224343.04,7383438.732,0.558321779,5840904.307,0.441678221,146.851343,4.655742301,157.0801117,3.031164019,-10.2287687,1.624578282,1149.073717
1981-10-12,1981,28,8-neighbor,71,32049389.39,29553573.93,0.922125959,2495815.464,0.077874041,154.9209758,6.968127554,151.0232781,6.156845851,3.8976977,0.811281703,439.9091496
1981-10-12,1981,28.5,8-neighbor,70,22160100.76,19994810.36,0.9022887836,2165290.401,0.0977112164,148.147911,6.322051377,143.9146585,5.594415118,4.2332525,0.727636259,475.1095666
1981-10-12,1981,29,8-neighbor,71,13014035.66,8323839.847,0.6396048134,4690195.81,0.3603951866,144.8705795,4.818195377,151.6331703,6.33042601,-6.7625908,-1.512230633,767.0426657
1981-10-13,1981,28,8-neighbor,57,32316005.18,30014650.87,0.9287859284,2301354.308,0.07121407165,154.8696412,7.088411915,151.0003669,6.285707322,3.8692743,0.802704593,436.5349917
1981-10-13,1981,28.5,8-neighbor,59,22584120.09,20330922.4,0.9002308844,2253197.688,0.09976911563,147.8181813,6.27716852,143.3303592,5.531688005,4.4878221,0.745480515,503.2454019
1981-10-13,1981,29,8-neighbor,77,13368244.33,8145301.22,0.6093022405,5222943.107,0.3906977595,145.2143553,4.674586971,152.3348502,5.976345776,-7.1204949,-1.301758805,801.5035933
1981-10-14,1981,28,8-neighbor,48,33389332.61,31725770.88,0.95017685,1663561.726,0.04982314998,156.5858608,7.124723127,153.9232297,6.499106919,2.6626311,0.625616208,302.098232
1981-10-14,1981,28.5,8-neighbor,70,22791127.48,20884833.52,0.9163580668,1906293.962,0.0836419332,148.4310778,5.985858171,144.945046,5.364039784,3.4860318,0.621818387,391.8753439
1981-10-14,1981,29,8-neighbor,78,13093794.56,10508930.88,0.8025886482,2584863.684,0.1974113518,145.868073,4.345150108,147.465548,3.315562011,-1.597475,1.029588097,210.9930571
1981-10-15,1981,28,8-neighbor,43,34260551.56,32232075.62,0.9407926655,2028475.936,0.0592073345,158.6492523,6.553557932,155.6304451,5.807826152,3.0188072,0.74573178,343.8701491
1981-10-15,1981,28.5,8-neighbor,55,24259227.29,21080959.1,0.8689872453,3178268.194,0.1310127547,153.0916754,4.995095957,147.6277126,4.040924457,5.4639628,0.9541715,614.8921168
1981-10-15,1981,29,8-neighbor,81,14434784.27,10346992.2,0.7168096183,4087792.067,0.2831903817,151.1049834,3.306312562,154.5114439,3.268011026,-3.4064605,0.038301536,378.1822265
1981-10-16,1981,28,8-neighbor,58,33982084.77,32193417.82,0.9473644138,1788666.953,0.05263558621,158.8862141,6.331901932,156.1645288,5.762876962,2.7216853,0.56902497,307.531653
1981-10-16,1981,28.5,8-neighbor,54,24793500.74,23144455.37,0.9334888046,1649045.372,0.06651119537,155.8896385,4.856735154,153.0772422,3.841068633,2.8123963,1.015666521,331.6420286
1981-10-16,1981,29,8-neighbor,76,14765187.22,8616093.091,0.5835410659,6149094.132,0.4164589341,155.1566634,2.937846804,164.9970485,2.207422571,-9.8403851,0.730424233,1096.102691
1981-10-17,1981,28,8-neighbor,55,34951194.47,32976947.82,0.9435141866,1974246.65,0.05648581345,159.7235437,6.033860517,156.9641288,5.343987507,2.7594149,0.68987301,314.8090905
1981-10-17,1981,28.5,8-neighbor,49,25961883.51,24539347.95,0.9452067662,1422535.554,0.05479323384,156.3259494,4.881220735,153.7734103,4.131006341,2.5525391,0.750214394,294.991136
1981-10-17,1981,29,8-neighbor,88,15575129.34,8901803.994,0.5715396516,6673325.341,0.4284603484,155.0297916,3.006092433,163.6819295,2.247150824,-8.6521379,0.758941609,964.7534666
1981-10-18,1981,28,8-neighbor,42,35529689.72,33662060.35,0.947434684,1867629.368,0.05256531602,159.9776671,5.674806843,157.3771326,4.919229353,2.6005345,0.75557749,299.9368489
1981-10-18,1981,28.5,8-neighbor,56,26301708.88,23112804.42,0.8787567579,3188904.456,0.1212432421,156.101666,4.904758227,154.2144329,4.99037243,1.8872331,-0.085614203,209.2856751
1981-10-18,1981,29,8-neighbor,80,16284664.31,11216904.67,0.6888017133,5067759.632,0.3111982867,154.9183914,3.489021701,157.7882657,3.357845902,-2.8698743,0.131175799,318.8800215
1981-10-19,1981,28,8-neighbor,56,35369301.34,33332993.06,0.9424272404,2036308.284,0.05757275961,159.918784,5.323309076,156.9790128,4.590687327,2.9397712,0.732621749,335.6973689
